2025-10-07 21:24:30 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:24:30.409146'}}
2025-10-07 21:34:58 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:34:58.145897'}}
2025-10-07 21:34:58 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'alarm', 'data': {'id': 'A05060', 'desc': 'Motor bearing wear', 'component': 'motor', 'severity': 'low', 'timestamp': '2025-10-07T21:34:58.145877'}}
2025-10-07 21:34:58 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:34:58.252404'}}
2025-10-07 21:34:58 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:34:58.252421'}}
2025-10-07 21:34:58 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:34:58.252424'}}
2025-10-07 21:34:58 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'alarm', 'data': {'id': 'A05060', 'desc': 'Motor bearing wear', 'component': 'motor', 'severity': 'low', 'timestamp': '2025-10-07T21:34:58.252418'}}
2025-10-07 21:34:58 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:34:58.357330'}}
2025-10-07 21:34:58 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:34:58.357625'}}
2025-10-07 21:34:58 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:34:58.357629'}}
2025-10-07 21:34:58 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'alarm', 'data': {'id': 'A05060', 'desc': 'Motor bearing wear', 'component': 'motor', 'severity': 'low', 'timestamp': '2025-10-07T21:34:58.357621'}}
2025-10-07 21:34:58 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:34:58.466654'}}
2025-10-07 21:34:58 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:34:58.466667'}}
2025-10-07 21:34:58 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:34:58.466669'}}
2025-10-07 21:34:58 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'alarm', 'data': {'id': 'A05060', 'desc': 'Motor bearing wear', 'component': 'motor', 'severity': 'low', 'timestamp': '2025-10-07T21:34:58.466664'}}
2025-10-07 21:34:58 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:34:58.569791'}}
2025-10-07 21:34:58 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:34:58.569820'}}
2025-10-07 21:34:58 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:34:58.569824'}}
2025-10-07 21:34:58 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'alarm', 'data': {'id': 'A05060', 'desc': 'Motor bearing wear', 'component': 'motor', 'severity': 'low', 'timestamp': '2025-10-07T21:34:58.569814'}}
2025-10-07 21:34:58 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:34:58.672861'}}
2025-10-07 21:34:58 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:34:58.672874'}}
2025-10-07 21:34:58 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:34:58.672876'}}
2025-10-07 21:34:58 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'alarm', 'data': {'id': 'A05060', 'desc': 'Motor bearing wear', 'component': 'motor', 'severity': 'low', 'timestamp': '2025-10-07T21:34:58.672872'}}
2025-10-07 21:34:58 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:34:58.775409'}}
2025-10-07 21:34:58 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:34:58.775422'}}
2025-10-07 21:34:58 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:34:58.775424'}}
2025-10-07 21:34:58 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'alarm', 'data': {'id': 'A05060', 'desc': 'Motor bearing wear', 'component': 'motor', 'severity': 'low', 'timestamp': '2025-10-07T21:34:58.775419'}}
2025-10-07 21:34:58 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:34:58.877961'}}
2025-10-07 21:34:58 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:34:58.877975'}}
2025-10-07 21:34:58 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:34:58.877977'}}
2025-10-07 21:34:58 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'alarm', 'data': {'id': 'A05060', 'desc': 'Motor bearing wear', 'component': 'motor', 'severity': 'low', 'timestamp': '2025-10-07T21:34:58.877972'}}
2025-10-07 21:34:58 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:34:58.980701'}}
2025-10-07 21:34:58 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:34:58.980713'}}
2025-10-07 21:34:58 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:34:58.980714'}}
2025-10-07 21:34:58 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'alarm', 'data': {'id': 'A05060', 'desc': 'Motor bearing wear', 'component': 'motor', 'severity': 'low', 'timestamp': '2025-10-07T21:34:58.980711'}}
2025-10-07 21:34:59 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:34:59.083149'}}
2025-10-07 21:34:59 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:34:59.083163'}}
2025-10-07 21:34:59 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:34:59.083165'}}
2025-10-07 21:34:59 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'alarm', 'data': {'id': 'A05060', 'desc': 'Motor bearing wear', 'component': 'motor', 'severity': 'low', 'timestamp': '2025-10-07T21:34:59.083161'}}
2025-10-07 21:34:59 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:34:59.185799'}}
2025-10-07 21:34:59 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:34:59.185814'}}
2025-10-07 21:34:59 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:34:59.185816'}}
2025-10-07 21:34:59 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'alarm', 'data': {'id': 'A05060', 'desc': 'Motor bearing wear', 'component': 'motor', 'severity': 'low', 'timestamp': '2025-10-07T21:34:59.185811'}}
2025-10-07 21:34:59 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:34:59.288636'}}
2025-10-07 21:34:59 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:34:59.288656'}}
2025-10-07 21:34:59 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:34:59.288660'}}
2025-10-07 21:34:59 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'alarm', 'data': {'id': 'A05060', 'desc': 'Motor bearing wear', 'component': 'motor', 'severity': 'low', 'timestamp': '2025-10-07T21:34:59.288653'}}
2025-10-07 21:34:59 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:34:59.392084'}}
2025-10-07 21:34:59 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:34:59.392101'}}
2025-10-07 21:34:59 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:34:59.392103'}}
2025-10-07 21:34:59 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'alarm', 'data': {'id': 'A05060', 'desc': 'Motor bearing wear', 'component': 'motor', 'severity': 'low', 'timestamp': '2025-10-07T21:34:59.392097'}}
2025-10-07 21:34:59 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:34:59.494536'}}
2025-10-07 21:34:59 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:34:59.494553'}}
2025-10-07 21:34:59 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:34:59.494556'}}
2025-10-07 21:34:59 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'alarm', 'data': {'id': 'A05060', 'desc': 'Motor bearing wear', 'component': 'motor', 'severity': 'low', 'timestamp': '2025-10-07T21:34:59.494549'}}
2025-10-07 21:34:59 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:34:59.598126'}}
2025-10-07 21:34:59 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:34:59.598181'}}
2025-10-07 21:34:59 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:34:59.598188'}}
2025-10-07 21:34:59 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'alarm', 'data': {'id': 'A05060', 'desc': 'Motor bearing wear', 'component': 'motor', 'severity': 'low', 'timestamp': '2025-10-07T21:34:59.598173'}}
2025-10-07 21:34:59 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:34:59.703596'}}
2025-10-07 21:34:59 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:34:59.703608'}}
2025-10-07 21:34:59 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:34:59.703610'}}
2025-10-07 21:34:59 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'alarm', 'data': {'id': 'A05060', 'desc': 'Motor bearing wear', 'component': 'motor', 'severity': 'low', 'timestamp': '2025-10-07T21:34:59.703606'}}
2025-10-07 21:34:59 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:34:59.805521'}}
2025-10-07 21:34:59 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:34:59.805539'}}
2025-10-07 21:34:59 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:34:59.805542'}}
2025-10-07 21:34:59 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'alarm', 'data': {'id': 'A05060', 'desc': 'Motor bearing wear', 'component': 'motor', 'severity': 'low', 'timestamp': '2025-10-07T21:34:59.805535'}}
2025-10-07 21:34:59 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:34:59.908059'}}
2025-10-07 21:34:59 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:34:59.908074'}}
2025-10-07 21:34:59 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:34:59.908076'}}
2025-10-07 21:34:59 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'alarm', 'data': {'id': 'A05060', 'desc': 'Motor bearing wear', 'component': 'motor', 'severity': 'low', 'timestamp': '2025-10-07T21:34:59.908071'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:35:00.010596'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:35:00.010611'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:35:00.010613'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'alarm', 'data': {'id': 'A05060', 'desc': 'Motor bearing wear', 'component': 'motor', 'severity': 'low', 'timestamp': '2025-10-07T21:35:00.010608'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:35:00.113596'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:35:00.113622'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:35:00.113626'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'alarm', 'data': {'id': 'A05060', 'desc': 'Motor bearing wear', 'component': 'motor', 'severity': 'low', 'timestamp': '2025-10-07T21:35:00.113618'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:35:00.216744'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:35:00.216769'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:35:00.216772'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'alarm', 'data': {'id': 'A05060', 'desc': 'Motor bearing wear', 'component': 'motor', 'severity': 'low', 'timestamp': '2025-10-07T21:35:00.216763'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:35:00.333860'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:35:00.333882'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:35:00.333885'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'alarm', 'data': {'id': 'A05060', 'desc': 'Motor bearing wear', 'component': 'motor', 'severity': 'low', 'timestamp': '2025-10-07T21:35:00.333878'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:35:00.436904'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:35:00.436928'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:35:00.436931'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'alarm', 'data': {'id': 'A05060', 'desc': 'Motor bearing wear', 'component': 'motor', 'severity': 'low', 'timestamp': '2025-10-07T21:35:00.436923'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:35:00.540884'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:35:00.540897'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:35:00.540899'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'alarm', 'data': {'id': 'A05060', 'desc': 'Motor bearing wear', 'component': 'motor', 'severity': 'low', 'timestamp': '2025-10-07T21:35:00.540895'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:35:00.642696'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:35:00.642713'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:35:00.642716'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'alarm', 'data': {'id': 'A05060', 'desc': 'Motor bearing wear', 'component': 'motor', 'severity': 'low', 'timestamp': '2025-10-07T21:35:00.642710'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:35:00.746113'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:35:00.746136'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:35:00.746140'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'alarm', 'data': {'id': 'A05060', 'desc': 'Motor bearing wear', 'component': 'motor', 'severity': 'low', 'timestamp': '2025-10-07T21:35:00.746131'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:35:00.850535'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:35:00.850612'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:35:00.850635'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'alarm', 'data': {'id': 'A05060', 'desc': 'Motor bearing wear', 'component': 'motor', 'severity': 'low', 'timestamp': '2025-10-07T21:35:00.850599'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:35:00.957169'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:35:00.957228'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30040', 'desc': 'Control unit fault', 'component': 'cu320', 'severity': 'high', 'timestamp': '2025-10-07T21:35:00.957238'}}
2025-10-07 21:35:00 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'alarm', 'data': {'id': 'A05060', 'desc': 'Motor bearing wear', 'component': 'motor', 'severity': 'low', 'timestamp': '2025-10-07T21:35:00.957216'}}
2025-10-07 21:35:01 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30001', 'desc': 'Motor overcurrent', 'component': 'motor', 'severity': 'high', 'timestamp': '2025-10-07T21:35:01.063753'}}
2025-10-07 21:35:01 - sinamics_diag.diagnostics - INFO - Diagnostic data: {'type': 'fault', 'data': {'id': 'F30030', 'desc': 'Fan failure', 'component': 'fan', 'severity': 'medium', 'timestamp': '2025-10-07T21:35:01.063782'}}
